"User ID","Time (UTC)","Survey Completion","Publisher Category","Gender","Age","Geography","Weight","Question #1 Answer","Response Time #1 (ms)"
"1016768970","2020-07-02 10:00:00","Complete","News","Female","35-44","US-SOUTH-FL-Miami",1.0570243,"I continue to commute to work",8332
"1016853777","2020-06-27 20:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-CT",0,"Not working for pay before start of COVID19",38061
"1016864387","2020-06-28 04:00:00","Complete","News","Male","45-54","US-MIDWEST-OH-Columbus",0.5922051,"Used to commute, now work from home",33680
"1016896217","2020-06-30 00:00:00","Complete","News","Male","45-54","US-SOUTH-NC-Raleigh",0.867555,"Used to commute, now work from home",17027
"1016901864","2020-06-25 21:00:00","Complete","News","Female","65+","US-SOUTH-MS",1.0099137,"I have recently been furloughed or laid-off",18862
"1017110122","2020-06-25 20:00:00","Complete","News","Male","65+","US-SOUTH-VA",0.8884732,"Not working for pay before start of COVID19",27941
"1017143407","2020-06-24 15:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-WEST-CA",0,"Not working for pay before start of COVID19",19677
"1017212828","2020-06-30 19:00:00","Complete","News","Male","65+","US-WEST-CO",1.0004709,"Not working for pay before start of COVID19",28528
"1017261609","2020-06-25 03:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.5922051,"I continue to commute to work",8665
"1017321091","2020-06-24 14:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL",0,"Not working for pay before start of COVID19",991
"1017334455","2020-06-27 03:00:00","Complete","News","Unknown","Unknown","US-SOUTH-FL-Venice",0,"Used to work from home and still do",10173
"1017336982","2020-06-25 15:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Charlotte",0.9861363,"Used to work from home and still do",41587
"1017347017","2020-06-26 14:00:00","Complete","News","Male","35-44","US-MIDWEST-IL",0.6347755,"I continue to commute to work",5026
"1017372799","2020-07-03 14:00:00","Complete","News","Male","35-44","US-SOUTH-SC",0.9299189,"I continue to commute to work",24324
"1017388025","2020-06-28 13:00:00","Complete","News","Female","45-54","US-SOUTH-MS-Picayune",0.9861363,"Not working for pay before start of COVID19",23641
"1017388479","2020-06-29 17:00:00","Complete","News","Male","25-34","US-SOUTH-NC-Raleigh",1.0160204,"Used to work from home and still do",24902
"1017552727","2020-06-24 21:00:00","Complete","News","Male","35-44","US-SOUTH-OK-Broken Arrow",0.9299189,"Used to work from home, but now I commute",20391
"101756026","2020-06-29 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN-Memphis",0,"Used to commute, now work from home",16649
"1017589428","2020-06-25 21:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Alexandria",0.9299189,"Used to commute, now work from home",46316
"1017767813","2020-06-24 23:00:00","Complete","News","Male","25-34","US-MIDWEST-IL",0.6935496,"I have recently been furloughed or laid-off",7374
"1017772534","2020-06-24 14:00:00","Complete","News","Unknown","Unknown","US-WEST-NM-Albuquerque",0,"I continue to commute to work",15982
"1017786878","2020-06-29 22:00:00","Complete","News","Male","45-54","US-WEST-CA-Los Angeles",0.9769158,"Used to work from home and still do",14244
"1017936387","2020-06-24 17:00:00","Complete","News","Female","25-34","US-SOUTH-GA",1.1548946,"I continue to commute to work",20838
"1017967140","2020-06-26 02:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Cary",0.9861363,"Used to work from home and still do",12439
"101798971","2020-06-24 14:00:00","Complete","News","Female","55-64","US-MIDWEST-WI-Racine",0.6296892,"Used to work from home and still do",12089
"1018032777","2020-07-06 02:00:00","Complete","News","Male","18-24","US-SOUTH-TX",1.793311,"I continue to commute to work",10082
"1018032938","2020-06-24 21:00:00","Complete","News","Female","35-44","US-NORTHEAST-CT",1.4072985,"Used to commute, now work from home",14959
"1018044740","2020-06-29 13:00:00","Complete","News","Female","45-54","US-MIDWEST-WI-Brookfield",0.6731503,"Used to work from home, but now I commute",97866
"1018090475","2020-06-25 23:00:00","Complete","News","Male","55-64","US-MIDWEST-IL-Plainfield",0.5539701,"I continue to commute to work",43664
"1018133518","2020-06-27 01:00:00","Complete","News","Male","65+","US-SOUTH-NC-Winston-Salem",0.8884732,"Not working for pay before start of COVID19",45230
"1018138564","2020-07-04 21:00:00","Complete","News","Female","55-64","US-WEST-CA",1.0387506,"Used to work from home and still do",9460
"1018374585","2020-07-02 06:00:00","Complete","News","Female","55-64","US-SOUTH-GA",0.9224678,"Not working for pay before start of COVID19",25855
"1018446090","2020-06-27 22:00:00","Complete","News","Female","18-24","US-SOUTH-VA",2.0384287,"Used to commute, now work from home",16966
"1018510392","2020-06-29 19:00:00","Complete","News","Female","35-44","US-MIDWEST-WI-Oak Creek",0.7215394,"Used to work from home and still do",6087
"1018602775","2020-06-26 14:00:00","Complete","News","Male","45-54","US-SOUTH-TX-Houston",0.867555,"Used to work from home and still do",23165
"101860495","2020-06-26 13:00:00","Complete","News","Female","45-54","US-MIDWEST-IL",0.6731503,"I continue to commute to work",11548
"1018613274","2020-06-28 22:00:00","Complete","News","Female","25-34","US-NORTHEAST-NH",1.5376007,"Used to commute, now work from home",6577
"1018778171","2020-06-30 02:00:00","Complete","News","Male","18-24","US-NORTHEAST-NJ-Washington Township",2.3875741,"Not working for pay before start of COVID19",14257
"101884680","2020-06-24 03:00:00","Complete","News","Female","25-34","US-MIDWEST-MN",0.788347,"I continue to commute to work",7332
"1018867491","2020-07-02 16:00:00","Complete","News","Male","65+","US-WEST-AZ-Tucson",1.0004709,"Not working for pay before start of COVID19",15616
"1018955834","2020-06-28 00:00:00","Complete","News","Male","25-34","US-SOUTH-FL-Orlando",1.0160204,"Used to commute, now work from home",16250
"1019041475","2020-06-25 03:00:00","Complete","News","Female","55-64","US-SOUTH-VA-Washington",0.9224678,"I continue to commute to work",8890
"1019110927","2020-06-25 01:00:00","Complete","News","Male","45-54","US-MIDWEST-MO-Springfield",0.5922051,"Used to commute, now work from home",28991
"1019183650","2020-06-29 18:00:00","Complete","News","Female","18-24","US-WEST-UT-Salt Lake City",2.2953855,"Used to commute, now work from home",10145
"1019471119","2020-06-26 03:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO",0,"I have recently been furloughed or laid-off",111185
"1019585921","2020-06-30 11:00:00","Complete","News","Female","25-34","US-MIDWEST-OH-Columbus",0.788347,"I continue to commute to work",6440
"1019615757","2020-06-29 23:00:00","Complete","News","Male","25-34","US-MIDWEST-WI",0.6935496,"Not working for pay before start of COVID19",8867
"1019633364","2020-06-29 05:00:00","Complete","News","Female","55-64","US-WEST-AZ-Tucson",1.0387506,"Not working for pay before start of COVID19",13036
"101966966","2020-06-26 20:00:00","Complete","Arts & Entertainment","Male","35-44","US-WEST-OR-Portland",1.0471411,"Not working for pay before start of COVID19",7606
"1019725715","2020-06-27 21:00:00","Complete","News","Female","65+","US-SOUTH-TX",1.0099137,"Used to commute, now work from home",35005
"1019732955","2020-06-28 07:00:00","Complete","News","Female","45-54","US-WEST-WA-Kent",1.110445,"I continue to commute to work",19188
"1019816908","2020-06-25 02:00:00","Complete","News","Male","55-64","US-WEST-CA",0.9138426,"Used to work from home, but now I commute",28316
"101982265","2020-06-27 00:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX",0,"I continue to commute to work",19060
"1019876244","2020-06-29 22:00:00","Complete","News","Female","55-64","US-MIDWEST-MI",0.6296892,"I continue to commute to work",27612
"1019957184","2020-07-01 17:00:00","Complete","News","Female","35-44","US-SOUTH-MD",1.0570243,"Not working for pay before start of COVID19",8038
"1019958011","2020-07-03 19:00:00","Complete","News","Male","55-64","US-SOUTH-TX-Dallas",0.8115425,"Not working for pay before start of COVID19",17634
"1019963939","2020-07-03 17:00:00","Complete","News","Female","35-44","US-SOUTH-FL-Orlando",1.0570243,"Used to commute, now work from home",36748
"1020004385","2020-06-30 13:00:00","Complete","News","Female","65+","US-SOUTH-GA-Peachtree Corners",1.0099137,"Not working for pay before start of COVID19",20031
"1020131532","2020-07-02 16:00:00","Complete","News","Female","45-54","US-MIDWEST-IN",0.6731503,"Not working for pay before start of COVID19",10660
"1020155621","2020-06-29 23:00:00","Complete","News","Female","35-44","US-WEST-CO-Denver",1.1902689,"Not working for pay before start of COVID19",2327
"1020191199","2020-06-25 23:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN-Knoxville",0,"I have recently been furloughed or laid-off",21581
"1020424966","2020-06-28 22:00:00","Complete","News","Male","65+","US-SOUTH-GA-Sugar Hill",0.8884732,"Not working for pay before start of COVID19",5348
"1020587043","2020-07-04 13:00:00","Complete","News","Female","45-54","US-NORTHEAST-PA",1.3129198,"Used to work from home and still do",11372
"102065518","2020-07-05 01:00:00","Complete","News","Male","35-44","US-NORTHEAST-PA-Philadelphia",1.2380732,"Used to commute, now work from home",14013
"1020700357","2020-07-02 23:00:00","Complete","News","Female","65+","US-SOUTH-NC-Washington",1.0099137,"I have recently been furloughed or laid-off",21345
"1020846011","2020-06-26 17:00:00","Complete","News","Female","Unknown","US-WEST-CA-San Jose",0,"Used to commute, now work from home",13014
"1020847651","2020-06-24 07:00:00","Complete","News","Male","65+","US-MIDWEST-IL-Chicago",0.6064841,"Used to work from home and still do",15106
"1020892341","2020-06-28 03:00:00","Complete","News","Male","65+","US-WEST-CA-Oakland",1.0004709,"Used to commute, now work from home",19860
"1020911906","2020-06-24 11:00:00","Complete","News","Male","45-54","US-SOUTH-MD-Washington",0.867555,"I continue to commute to work",15066
"1020919504","2020-06-25 01:00:00","Complete","News","Female","35-44","US-MIDWEST-WI",0.7215394,"I continue to commute to work",34069
"1020927792","2020-06-28 01:00:00","Complete","News","Female","35-44","US-WEST-CO-Centennial",1.1902689,"Not working for pay before start of COVID19",13628
"1021111570","2020-06-25 17:00:00","Complete","News","Male","65+","US-MIDWEST-OH",0.6064841,"I continue to commute to work",163428
"1021141310","2020-06-27 23:00:00","Complete","News","Male","65+","US-WEST-WA-Seattle",1.0004709,"Used to commute, now work from home",4014
"1021171351","2020-07-05 00:00:00","Complete","Arts & Entertainment","Male","55-64","US-MIDWEST-MI",0.5539701,"Not working for pay before start of COVID19",7758
"1021209613","2020-06-29 02:00:00","Complete","News","Female","35-44","US-SOUTH-VA-Timberlake",1.0570243,"Not working for pay before start of COVID19",12191
"1021246232","2020-06-26 16:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-SOUTH-KY-Louisville",0,"Not working for pay before start of COVID19",5489
"1021288064","2020-06-25 03:00:00","Complete","News","Male","35-44","US-MIDWEST-MN-Eden Prairie",0.6347755,"I continue to commute to work",12206
"1021321941","2020-06-24 01:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL",0,"Used to commute, now work from home",42424
"1021345947","2020-06-24 03:00:00","Complete","News","Female","45-54","US-MIDWEST-MO-St. Louis",0.6731503,"Used to commute, now work from home",12121
"1021458712","2020-07-02 23:00:00","Complete","News","Male","25-34","US-SOUTH-GA",1.0160204,"Used to work from home, but now I commute",2921
"102152260","2020-06-26 03:00:00","Complete","News","Female","55-64","US-WEST-MT",1.0387506,"Not working for pay before start of COVID19",18330
"1021675540","2020-06-26 17:00:00","Complete","News","Male","25-34","US-WEST-ID",1.1440962,"Not working for pay before start of COVID19",11236
"1021782057","2020-06-24 14:00:00","Complete","News","Female","65+","US-MIDWEST-OH-Athens",0.689381,"Used to work from home and still do",11784
"1021798815","2020-07-04 21:00:00","Complete","News","Female","65+","US-WEST-OR-Portland",1.1372197,"Not working for pay before start of COVID19",7661
"1021826406","2020-06-24 11:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Gilbert",0,"Not working for pay before start of COVID19",30181
"1021896057","2020-06-27 23:00:00","Complete","News","Female","45-54","US-SOUTH-NC",0.9861363,"I continue to commute to work",12250
"1022200424","2020-06-28 19:00:00","Complete","News","Female","65+","US-MIDWEST-IN",0.689381,"I have recently been furloughed or laid-off",20641
"1022208768","2020-06-24 17:00:00","Complete","News","Male","25-34","US-SOUTH-TX-Groves",1.0160204,"Used to work from home and still do",3411
"102225764","2020-07-02 19:00:00","Complete","News","Female","45-54","US-NORTHEAST-MA",1.3129198,"I continue to commute to work",10868
"102227152","2020-06-28 10:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-PA",0,"Used to commute, now work from home",27322
"1022281935","2020-06-25 15:00:00","Complete","News","Male","35-44","US-SOUTH-TX-Houston",0.9299189,"I continue to commute to work",15911
"1022294457","2020-06-29 23:00:00","Complete","News","Male","55-64","US-SOUTH-VA-Virginia Beach",0.8115425,"I continue to commute to work",25114
"1022322171","2020-06-30 15:00:00","Complete","News","Male","25-34","US-NORTHEAST-CT-New Haven",1.3527068,"I continue to commute to work",27641
"1022338839","2020-06-30 12:00:00","Complete","News","Female","25-34","US-SOUTH-FL",1.1548946,"Used to commute, now work from home",31139
"1022451425","2020-06-24 01:00:00","Complete","News","Female","45-54","US-WEST-OR-Portland",1.110445,"I continue to commute to work",38741
"1022456702","2020-07-02 23:00:00","Complete","News","Male","35-44","US-SOUTH-GA-Atlanta",0.9299189,"Used to commute, now work from home",8922
"1022562087","2020-07-02 22:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0160204,"I continue to commute to work",17491
"1022574512","2020-06-29 14:00:00","Complete","News","Male","65+","US-SOUTH-VA-Virginia Beach",0.8884732,"Not working for pay before start of COVID19",13650
"1022597938","2020-06-25 14:00:00","Complete","News","Female","45-54","US-MIDWEST-IN-Elkhart",0.6731503,"I continue to commute to work",19423
"1022700186","2020-06-29 23:00:00","Complete","News","Male","55-64","US-MIDWEST-MO-O'Fallon",0.5539701,"Used to commute, now work from home",9196
"1022852808","2020-06-29 19:00:00","Complete","News","Female","45-54","US-WEST-WA-Seattle",1.110445,"I continue to commute to work",28089
"102292301","2020-06-24 17:00:00","Complete","News","Female","55-64","US-MIDWEST-MO-St. Louis",0.6296892,"I continue to commute to work",12329
"1022939195","2020-06-25 14:00:00","Complete","News","Male","35-44","US-SOUTH-TX-Dallas",0.9299189,"Used to commute, now work from home",22813
"1023016981","2020-06-27 10:00:00","Complete","News","Male","45-54","US-NORTHEAST-PA",1.1550433,"I continue to commute to work",10155
"1023025286","2020-06-26 13:00:00","Complete","News","Male","55-64","US-SOUTH-VA",0.8115425,"I continue to commute to work",35482
"1023386594","2020-06-25 15:00:00","Complete","News","Male","35-44","US-SOUTH-SC-Orangeburg",0.9299189,"Not working for pay before start of COVID19",4980
"1023403704","2020-07-03 19:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY-New York",1.2380732,"Used to work from home and still do",6463
